"비경취업희망여부","비경취업가능성여부","기타활동사항_4주내비구직사유코드","기타활동사항_지난1년내구직활동유무","조사년월","연령5세단위코드","가중값","경제활동상태코드"
1,1,06,1,202106,11,0000254673,3
1,1,06,1,202106,11,0000281898,3
1,1,06,1,202106,11,0000281898,3
1,1,06,1,202106,11,0000287279,3
1,1,06,1,202106,11,0000290417,3
1,1,06,1,202106,11,0000290417,3
1,1,06,1,202106,11,0000290417,3
1,1,06,1,202106,11,0000290417,3
1,1,06,1,202106,11,0000290417,3
1,1,06,1,202106,11,0000299751,3
1,1,06,1,202106,11,0000312838,3
1,1,06,1,202106,11,0000312838,3
1,1,06,1,202106,11,0000312967,3
1,1,06,1,202106,11,0000319103,3
1,1,06,1,202106,11,0000322894,3
1,1,06,1,202106,11,0000328120,3
1,1,06,1,202106,11,0000328120,3
1,1,06,1,202106,11,0000333919,3
1,1,06,1,202106,11,0000333919,3
1,1,06,1,202106,11,0000349139,3
1,1,06,1,202106,11,0000354072,3
1,1,06,1,202106,11,0000397740,3
1,1,06,1,202106,11,0000433178,3
1,1,06,1,202106,11,0000433178,3
1,1,06,1,202106,11,0000433178,3
1,1,06,1,202106,11,0000460810,3
1,1,06,1,202106,11,0000460810,3
1,1,06,1,202106,11,0000460810,3
1,1,06,1,202106,11,0000462567,3
1,1,06,1,202106,11,0000494920,3
1,1,06,1,202106,11,0000500214,3
1,1,06,1,202106,11,0000538621,3
1,1,06,1,202106,11,0000538621,3
1,1,06,1,202106,11,0000544296,3
1,1,06,1,202106,11,0000577449,3
1,1,06,1,202106,11,0000577449,3
1,1,06,1,202106,11,0000577449,3
1,1,06,1,202106,11,0000580783,3
1,1,06,1,202106,11,0000592268,3
1,1,06,1,202106,11,0000596888,3
1,1,06,1,202106,11,0000596888,3
1,1,06,1,202106,11,0000596888,3
1,1,06,1,202106,11,0000596888,3
1,1,06,1,202106,11,0000607834,3
1,1,06,1,202106,11,0000607834,3
1,1,06,1,202106,11,0000607834,3
1,1,06,1,202106,11,0000610959,3
1,1,06,1,202106,11,0000619870,3
1,1,06,1,202106,11,0000626070,3
1,1,06,1,202106,11,0000626070,3
1,1,06,1,202106,11,0000653497,3
1,1,06,1,202106,11,0000653497,3
1,1,06,1,202106,11,0000654413,3
1,1,06,1,202106,11,0000654413,3
1,1,06,1,202106,11,0000677568,3
1,1,06,1,202106,11,0000677568,3
1,1,06,1,202106,11,0000709467,3
1,1,06,1,202106,11,0000745818,3
1,1,06,1,202106,11,0001057923,3
1,1,06,1,202106,11,0001068544,3
1,1,06,1,202106,11,0001068544,3
1,1,06,1,202106,11,0001068544,3
1,1,06,1,202106,11,0001068544,3
1,1,06,1,202106,11,0001085977,3
1,1,06,1,202106,11,0001153272,3
1,1,06,1,202106,11,0001172382,3
1,1,06,1,202106,11,0001209216,3
1,1,06,1,202106,11,0001209216,3
1,1,06,1,202106,11,0001216149,3
1,1,06,1,202106,11,0001216149,3
1,1,06,1,202106,11,0001259115,3
1,1,06,1,202106,11,0001347867,3
1,1,06,1,202106,11,0001347867,3
1,1,06,1,202106,11,0001347867,3
1,1,06,1,202106,11,0001347867,3
1,1,06,1,202106,11,0001388162,3
1,1,06,1,202106,11,0001388162,3
1,1,06,1,202106,11,0001388162,3
1,1,06,1,202106,11,0001606436,3
1,1,06,1,202107,01,0000645658,3
1,1,06,1,202107,02,0000420923,3
1,1,06,1,202107,02,0000454949,3
1,1,06,1,202107,02,0000454949,3
1,1,06,1,202107,02,0000536818,3
1,1,06,1,202107,02,0000589993,3
1,1,06,1,202107,02,0000589993,3
1,1,06,1,202107,02,0000589993,3
1,1,06,1,202107,02,0001260971,3
1,1,06,1,202107,02,0001260971,3
1,1,06,1,202107,02,0001390208,3
1,1,06,1,202107,02,0001686540,3
1,1,06,1,202107,03,0000471349,3
1,1,06,1,202107,03,0000538276,3
1,1,06,1,202107,03,0000538276,3
1,1,06,1,202107,03,0000609137,3
1,1,06,1,202107,03,0000724463,3
1,1,06,1,202107,03,0000724463,3
1,1,06,1,202107,03,0000755006,3
1,1,06,1,202107,03,0000755006,3
1,1,06,1,202107,03,0000755006,3
1,1,06,1,202107,03,0000755006,3
1,1,06,1,202107,03,0000791752,3
1,1,06,1,202107,03,0000805385,3
1,1,06,1,202107,03,0000875363,3
1,1,06,1,202107,03,0000890788,3
1,1,06,1,202107,03,0001129917,3
1,1,06,1,202107,03,0001129917,3
1,1,06,1,202107,03,0001202000,3
1,1,06,1,202107,03,0001323978,3
1,1,06,1,202107,03,0001480203,3
1,1,06,1,202107,03,0001480203,3
1,1,06,1,202107,03,0001480203,3
1,1,06,1,202107,03,0001480203,3
1,1,06,1,202107,03,0001658899,3
1,1,06,1,202107,03,0001658899,3
1,1,06,1,202107,03,0001792276,3
1,1,06,1,202107,03,0001792276,3
1,1,06,1,202107,03,0001795050,3
1,1,06,1,202107,03,0001795050,3
1,1,06,1,202107,03,0001795050,3
1,1,06,1,202107,03,0001795050,3
1,1,06,1,202107,04,0000496193,3
1,1,06,1,202107,04,0000566232,3
1,1,06,1,202107,04,0000576670,3
1,1,06,1,202107,04,0000590137,3
1,1,06,1,202107,04,0000609144,3
1,1,06,1,202107,04,0000749044,3
1,1,06,1,202107,04,0000816998,3
1,1,06,1,202107,04,0000816998,3
1,1,06,1,202107,04,0000893658,3
1,1,06,1,202107,04,0001486975,3
1,1,06,1,202107,04,0001486975,3
1,1,06,1,202107,04,0001486975,3
1,1,06,1,202107,04,0001496316,3
1,1,06,1,202107,04,0001496316,3
1,1,06,1,202107,04,0001496316,3
1,1,06,1,202107,04,0001676284,3
1,1,06,1,202107,04,0001676284,3
1,1,06,1,202107,04,0001676284,3
1,1,06,1,202107,04,0001676284,3
1,1,06,1,202107,04,0001830106,3
1,1,06,1,202107,05,0000341365,3
1,1,06,1,202107,05,0000471710,3
1,1,06,1,202107,05,0000471710,3
1,1,06,1,202107,05,0000596717,3
1,1,06,1,202107,05,0000657287,3
1,1,06,1,202107,05,0000657997,3
1,1,06,1,202107,05,0000669850,3
1,1,06,1,202107,05,0000855708,3
1,1,06,1,202107,05,0000969957,3
1,1,06,1,202107,05,0001062003,3
1,1,06,1,202107,05,0001410211,3
1,1,06,1,202107,05,0001410211,3
1,1,06,1,202107,05,0001760853,3
1,1,06,1,202107,06,0000204278,3
1,1,06,1,202107,06,0000227508,3
1,1,06,1,202107,06,0000345616,3
1,1,06,1,202107,06,0000405465,3
1,1,06,1,202107,06,0000535169,3
1,1,06,1,202107,06,0000535169,3
1,1,06,1,202107,06,0000535169,3
1,1,06,1,202107,06,0000748283,3
1,1,06,1,202107,06,0000748283,3
1,1,06,1,202107,06,0000752723,3
1,1,06,1,202107,06,0000773511,3
1,1,06,1,202107,06,0000978476,3
1,1,06,1,202107,06,0001249679,3
1,1,06,1,202107,06,0001249679,3
1,1,06,1,202107,06,0001564747,3
1,1,06,1,202107,06,0001564747,3
1,1,06,1,202107,06,0001590260,3
1,1,06,1,202107,07,0000416813,3
1,1,06,1,202107,07,0000445745,3
1,1,06,1,202107,07,0000445745,3
1,1,06,1,202107,07,0000489206,3
1,1,06,1,202107,07,0000505590,3
1,1,06,1,202107,07,0000570552,3
1,1,06,1,202107,07,0000598457,3
1,1,06,1,202107,07,0000702667,3
1,1,06,1,202107,07,0000734108,3
1,1,06,1,202107,07,0001232465,3
1,1,06,1,202107,07,0001232465,3
1,1,06,1,202107,07,0001288720,3
1,1,06,1,202107,07,0001288720,3
1,1,06,1,202107,07,0001288720,3
1,1,06,1,202107,07,0001288720,3
1,1,06,1,202107,07,0001519755,3
1,1,06,1,202107,07,0001544773,3
1,1,06,1,202107,07,0001616236,3
1,1,06,1,202107,07,0001616236,3
1,1,06,1,202107,08,0000250126,3
1,1,06,1,202107,08,0000331608,3
1,1,06,1,202107,08,0000359227,3
1,1,06,1,202107,08,0000363860,3
1,1,06,1,202107,08,0000454122,3
1,1,06,1,202107,08,0000458366,3
1,1,06,1,202107,08,0000464359,3
1,1,06,1,202107,08,0000513175,3
1,1,06,1,202107,08,0000513175,3
1,1,06,1,202107,08,0000517934,3
1,1,06,1,202107,08,0000553771,3
1,1,06,1,202107,08,0000553771,3
1,1,06,1,202107,08,0000609788,3
1,1,06,1,202107,08,0000609788,3
1,1,06,1,202107,08,0000651639,3
1,1,06,1,202107,08,0000651639,3
1,1,06,1,202107,08,0000651639,3
1,1,06,1,202107,08,0000682694,3
1,1,06,1,202107,08,0000751880,3
1,1,06,1,202107,08,0000751880,3
1,1,06,1,202107,08,0000751880,3
1,1,06,1,202107,08,0000751880,3
1,1,06,1,202107,08,0000778993,3
1,1,06,1,202107,08,0000787468,3
1,1,06,1,202107,08,0000830370,3
1,1,06,1,202107,08,0001278942,3
1,1,06,1,202107,08,0001278942,3
1,1,06,1,202107,08,0001278942,3
1,1,06,1,202107,08,0001278942,3
1,1,06,1,202107,08,0001612589,3
1,1,06,1,202107,08,0001612589,3
1,1,06,1,202107,08,0001612589,3
1,1,06,1,202107,08,0001615986,3
1,1,06,1,202107,09,0000344210,3
1,1,06,1,202107,09,0000391249,3
1,1,06,1,202107,09,0000391249,3
1,1,06,1,202107,09,0000408975,3
1,1,06,1,202107,09,0000479152,3
1,1,06,1,202107,09,0000495812,3
1,1,06,1,202107,09,0000545243,3
1,1,06,1,202107,09,0000635221,3
1,1,06,1,202107,09,0000702726,3
1,1,06,1,202107,09,0000702726,3
1,1,06,1,202107,09,0000702726,3
1,1,06,1,202107,09,0000767018,3
1,1,06,1,202107,09,0000802785,3
1,1,06,1,202107,09,0000829485,3
1,1,06,1,202107,09,0000878380,3
1,1,06,1,202107,09,0000893294,3
1,1,06,1,202107,09,0001265977,3
1,1,06,1,202107,09,0001265977,3
1,1,06,1,202107,09,0001353744,3
1,1,06,1,202107,09,0001513242,3
1,1,06,1,202107,09,0001513242,3
1,1,06,1,202107,09,0001609679,3
1,1,06,1,202107,10,0000288123,3
1,1,06,1,202107,10,0000288123,3
1,1,06,1,202107,10,0000305226,3
1,1,06,1,202107,10,0000325698,3
1,1,06,1,202107,10,0000325698,3
1,1,06,1,202107,10,0000340608,3
1,1,06,1,202107,10,0000340608,3
1,1,06,1,202107,10,0000340608,3
1,1,06,1,202107,10,0000340608,3
1,1,06,1,202107,10,0000349557,3
1,1,06,1,202107,10,0000398799,3
1,1,06,1,202107,10,0000398799,3
1,1,06,1,202107,10,0000406135,3
1,1,06,1,202107,10,0000406135,3
1,1,06,1,202107,10,0000459302,3
1,1,06,1,202107,10,0000459302,3
1,1,06,1,202107,10,0000459302,3
1,1,06,1,202107,10,0000476674,3
1,1,06,1,202107,10,0000476674,3
1,1,06,1,202107,10,0000476674,3
1,1,06,1,202107,10,0000488885,3
1,1,06,1,202107,10,0000518905,3
1,1,06,1,202107,10,0000518905,3
1,1,06,1,202107,10,0000518905,3
1,1,06,1,202107,10,0000576823,3
1,1,06,1,202107,10,0000585028,3
1,1,06,1,202107,10,0000599164,3
1,1,06,1,202107,10,0000671493,3
1,1,06,1,202107,10,0000671493,3
1,1,06,1,202107,10,0000707686,3
1,1,06,1,202107,10,0000707686,3
1,1,06,1,202107,10,0000772025,3
1,1,06,1,202107,10,0000788757,3
1,1,06,1,202107,10,0000860749,3
1,1,06,1,202107,10,0001197898,3
1,1,06,1,202107,10,0001197898,3
1,1,06,1,202107,10,0001253496,3
1,1,06,1,202107,10,0001253496,3
1,1,06,1,202107,10,0001336190,3
1,1,06,1,202107,10,0001345906,3
1,1,06,1,202107,10,0001345906,3
1,1,06,1,202107,10,0001345906,3
1,1,06,1,202107,10,0001469384,3
1,1,06,1,202107,10,0001469384,3
1,1,06,1,202107,11,0000162559,3
1,1,06,1,202107,11,0000179107,3
1,1,06,1,202107,11,0000233612,3
1,1,06,1,202107,11,0000239457,3
1,1,06,1,202107,11,0000245499,3
1,1,06,1,202107,11,0000248873,3
1,1,06,1,202107,11,0000256548,3
1,1,06,1,202107,11,0000290789,3
1,1,06,1,202107,11,0000299217,3
1,1,06,1,202107,11,0000306877,3
1,1,06,1,202107,11,0000306877,3
1,1,06,1,202107,11,0000306877,3
1,1,06,1,202107,11,0000310089,3
1,1,06,1,202107,11,0000311019,3
1,1,06,1,202107,11,0000320398,3
1,1,06,1,202107,11,0000320398,3
1,1,06,1,202107,11,0000324944,3
1,1,06,1,202107,11,0000330274,3
1,1,06,1,202107,11,0000330274,3
1,1,06,1,202107,11,0000337984,3
1,1,06,1,202107,11,0000337984,3
1,1,06,1,202107,11,0000354893,3
1,1,06,1,202107,11,0000367261,3
1,1,06,1,202107,11,0000379565,3
1,1,06,1,202107,11,0000392450,3
1,1,06,1,202107,11,0000457378,3
1,1,06,1,202107,11,0000457378,3
1,1,06,1,202107,11,0000457378,3
1,1,06,1,202107,11,0000464977,3
1,1,06,1,202107,11,0000464977,3
1,1,06,1,202107,11,0000488853,3
1,1,06,1,202107,11,0000503370,3
1,1,06,1,202107,11,0000517581,3
1,1,06,1,202107,11,0000530876,3
1,1,06,1,202107,11,0000552738,3
1,1,06,1,202107,11,0000560434,3
1,1,06,1,202107,11,0000560434,3
1,1,06,1,202107,11,0000570271,3
1,1,06,1,202107,11,0000572820,3
1,1,06,1,202107,11,0000589038,3
1,1,06,1,202107,11,0000596372,3
1,1,06,1,202107,11,0000596372,3
1,1,06,1,202107,11,0000596372,3
1,1,06,1,202107,11,0000596372,3
1,1,06,1,202107,11,0000600538,3
1,1,06,1,202107,11,0000600538,3
1,1,06,1,202107,11,0000604632,3
1,1,06,1,202107,11,0000604632,3
1,1,06,1,202107,11,0000609846,3
1,1,06,1,202107,11,0000621311,3
1,1,06,1,202107,11,0000621311,3
1,1,06,1,202107,11,0000648583,3
1,1,06,1,202107,11,0000648583,3
1,1,06,1,202107,11,0000665427,3
1,1,06,1,202107,11,0000665427,3
1,1,06,1,202107,11,0000700789,3
1,1,06,1,202107,11,0000715469,3
1,1,06,1,202107,11,0000715469,3
1,1,06,1,202107,11,0000723738,3
1,1,06,1,202107,11,0000723738,3
1,1,06,1,202107,11,0001043123,3
1,1,06,1,202107,11,0001086496,3
1,1,06,1,202107,11,0001086496,3
1,1,06,1,202107,11,0001086496,3
1,1,06,1,202107,11,0001086496,3
1,1,06,1,202107,11,0001102786,3
1,1,06,1,202107,11,0001121774,3
1,1,06,1,202107,11,0001161554,3
1,1,06,1,202107,11,0001217900,3
1,1,06,1,202107,11,0001217900,3
1,1,06,1,202107,11,0001236109,3
1,1,06,1,202107,11,0001284743,3
1,1,06,1,202107,11,0001354596,3
1,1,06,1,202107,11,0001354596,3
1,1,06,1,202107,11,0001378773,3
1,1,06,1,202107,11,0001378773,3
1,1,06,1,202107,11,0001378773,3
1,1,06,1,202107,11,0001618343,3
1,1,06,1,202108,01,0000504975,3
1,1,06,1,202108,01,0000547539,3
1,1,06,1,202108,01,0000565024,3
1,1,06,1,202108,01,0000614263,3
1,1,06,1,202108,01,0000767719,3
1,1,06,1,202108,01,0001691579,3
1,1,06,1,202108,02,0000409298,3
1,1,06,1,202108,02,0000432694,3
1,1,06,1,202108,02,0000490686,3
1,1,06,1,202108,02,0000506396,3
1,1,06,1,202108,02,0000596804,3
1,1,06,1,202108,02,0000801694,3
1,1,06,1,202108,02,0000888877,3
1,1,06,1,202108,02,0000920530,3
1,1,06,1,202108,02,0001233675,3
1,1,06,1,202108,02,0001233675,3
1,1,06,1,202108,02,0001233675,3
1,1,06,1,202108,02,0001426417,3
1,1,06,1,202108,02,0001728022,3
1,1,06,1,202108,03,0000483135,3
1,1,06,1,202108,03,0000533397,3
1,1,06,1,202108,03,0000533397,3
1,1,06,1,202108,03,0000678547,3
1,1,06,1,202108,03,0000678547,3
1,1,06,1,202108,03,0000725303,3
1,1,06,1,202108,03,0000725303,3
1,1,06,1,202108,03,0000725303,3
1,1,06,1,202108,03,0000725303,3
1,1,06,1,202108,03,0000800510,3
1,1,06,1,202108,03,0000800510,3
1,1,06,1,202108,03,0000800510,3
1,1,06,1,202108,03,0000800510,3
1,1,06,1,202108,03,0000809078,3
1,1,06,1,202108,03,0000816170,3
1,1,06,1,202108,03,0001058983,3
1,1,06,1,202108,03,0001058983,3
1,1,06,1,202108,03,0001117363,3
1,1,06,1,202108,03,0001201460,3
1,1,06,1,202108,03,0001487589,3
1,1,06,1,202108,03,0001487589,3
1,1,06,1,202108,03,0001487589,3
1,1,06,1,202108,03,0001703703,3
1,1,06,1,202108,03,0001703703,3
1,1,06,1,202108,03,0001864639,3
1,1,06,1,202108,03,0001877486,3
1,1,06,1,202108,03,0001877486,3
1,1,06,1,202108,03,0001877486,3
1,1,06,1,202108,03,0001930765,3
1,1,06,1,202108,03,0001930765,3
1,1,06,1,202108,04,0000592724,3
1,1,06,1,202108,04,0000596211,3
1,1,06,1,202108,04,0000711818,3
1,1,06,1,202108,04,0000716355,3
1,1,06,1,202108,04,0000766448,3
1,1,06,1,202108,04,0000844671,3
1,1,06,1,202108,04,0001464563,3
1,1,06,1,202108,04,0001464563,3
1,1,06,1,202108,04,0001464563,3
1,1,06,1,202108,04,0001464563,3
1,1,06,1,202108,04,0001468037,3
1,1,06,1,202108,04,0001468037,3
1,1,06,1,202108,04,0001468037,3
1,1,06,1,202108,04,0001468037,3
1,1,06,1,202108,04,0001468037,3
1,1,06,1,202108,04,0001735541,3
1,1,06,1,202108,04,0001735541,3
1,1,06,1,202108,04,0001735541,3
1,1,06,1,202108,04,0001735541,3
1,1,06,1,202108,04,0001836492,3
1,1,06,1,202108,05,0000310937,3
1,1,06,1,202108,05,0000463897,3
1,1,06,1,202108,05,0000463897,3
1,1,06,1,202108,05,0000600798,3
1,1,06,1,202108,05,0000633554,3
1,1,06,1,202108,05,0000636549,3
1,1,06,1,202108,05,0000670850,3
1,1,06,1,202108,05,0000849666,3
1,1,06,1,202108,05,0000850023,3
1,1,06,1,202108,05,0000968407,3
1,1,06,1,202108,05,0000999570,3
1,1,06,1,202108,05,0001410103,3
1,1,06,1,202108,05,0001769872,3
1,1,06,1,202108,06,0000208615,3
1,1,06,1,202108,06,0000339228,3
1,1,06,1,202108,06,0000424315,3
1,1,06,1,202108,06,0000537682,3
1,1,06,1,202108,06,0000552997,3
1,1,06,1,202108,06,0000552997,3
1,1,06,1,202108,06,0000552997,3
1,1,06,1,202108,06,0000571065,3
1,1,06,1,202108,06,0000754741,3
1,1,06,1,202108,06,0000770082,3
1,1,06,1,202108,06,0000792154,3
1,1,06,1,202108,06,0000792154,3
1,1,06,1,202108,06,0000793819,3
1,1,06,1,202108,06,0000948563,3
1,1,06,1,202108,06,0001229524,3
1,1,06,1,202108,06,0001335465,3
1,1,06,1,202108,06,0001553951,3
1,1,06,1,202108,06,0001555024,3
1,1,06,1,202108,07,0000116456,3
1,1,06,1,202108,07,0000433086,3
1,1,06,1,202108,07,0000443972,3
1,1,06,1,202108,07,0000487719,3
1,1,06,1,202108,07,0000514000,3
1,1,06,1,202108,07,0000533089,3
1,1,06,1,202108,07,0000562696,3
1,1,06,1,202108,07,0000582253,3
1,1,06,1,202108,07,0000626249,3
1,1,06,1,202108,07,0000699999,3
1,1,06,1,202108,07,0001255699,3
1,1,06,1,202108,07,0001255699,3
1,1,06,1,202108,07,0001300847,3
1,1,06,1,202108,07,0001300847,3
1,1,06,1,202108,07,0001300847,3
1,1,06,1,202108,07,0001300847,3
1,1,06,1,202108,07,0001585946,3
1,1,06,1,202108,07,0001678383,3
1,1,06,1,202108,08,0000264291,3
1,1,06,1,202108,08,0000312210,3
1,1,06,1,202108,08,0000340912,3
1,1,06,1,202108,08,0000345329,3
1,1,06,1,202108,08,0000414592,3
1,1,06,1,202108,08,0000464802,3
1,1,06,1,202108,08,0000475253,3
1,1,06,1,202108,08,0000475253,3
1,1,06,1,202108,08,0000517649,3
1,1,06,1,202108,08,0000554618,3
1,1,06,1,202108,08,0000554618,3
1,1,06,1,202108,08,0000604262,3
1,1,06,1,202108,08,0000604262,3
1,1,06,1,202108,08,0000604262,3
1,1,06,1,202108,08,0000663330,3
1,1,06,1,202108,08,0000663330,3
1,1,06,1,202108,08,0000669612,3
1,1,06,1,202108,08,0000760940,3
1,1,06,1,202108,08,0000760940,3
1,1,06,1,202108,08,0000760940,3
1,1,06,1,202108,08,0000760940,3
1,1,06,1,202108,08,0000845727,3
1,1,06,1,202108,08,0000845727,3
1,1,06,1,202108,08,0001255919,3
1,1,06,1,202108,08,0001255919,3
1,1,06,1,202108,08,0001433527,3
1,1,06,1,202108,08,0001581413,3
1,1,06,1,202108,08,0001581413,3
1,1,06,1,202108,08,0001581413,3
1,1,06,1,202108,08,0001615275,3
1,1,06,1,202108,09,0000390934,3
1,1,06,1,202108,09,0000408440,3
1,1,06,1,202108,09,0000415336,3
1,1,06,1,202108,09,0000415336,3
1,1,06,1,202108,09,0000453695,3
1,1,06,1,202108,09,0000491382,3
1,1,06,1,202108,09,0000514324,3
1,1,06,1,202108,09,0000550309,3
1,1,06,1,202108,09,0000550309,3
1,1,06,1,202108,09,0000634478,3
1,1,06,1,202108,09,0000634478,3
1,1,06,1,202108,09,0000690738,3
1,1,06,1,202108,09,0000690738,3
1,1,06,1,202108,09,0000690738,3
1,1,06,1,202108,09,0000778088,3
1,1,06,1,202108,09,0000795867,3
1,1,06,1,202108,09,0000795981,3
1,1,06,1,202108,09,0000795981,3
1,1,06,1,202108,09,0000876156,3
1,1,06,1,202108,09,0000876156,3
1,1,06,1,202108,09,0000876156,3
1,1,06,1,202108,09,0000898826,3
1,1,06,1,202108,09,0000898826,3
1,1,06,1,202108,09,0001246098,3
1,1,06,1,202108,09,0001246098,3
1,1,06,1,202108,09,0001246098,3
1,1,06,1,202108,09,0001322702,3
1,1,06,1,202108,09,0001570105,3
1,1,06,1,202108,09,0001570105,3
1,1,06,1,202108,09,0001570105,3
1,1,06,1,202108,09,0001570105,3
1,1,06,1,202108,09,0001678992,3
1,1,06,1,202108,09,0001678992,3
1,1,06,1,202108,10,0000303514,3
1,1,06,1,202108,10,0000334268,3
1,1,06,1,202108,10,0000334268,3
1,1,06,1,202108,10,0000334268,3
1,1,06,1,202108,10,0000334268,3
1,1,06,1,202108,10,0000334268,3
1,1,06,1,202108,10,0000335695,3
1,1,06,1,202108,10,0000335695,3
1,1,06,1,202108,10,0000399573,3
1,1,06,1,202108,10,0000399573,3
1,1,06,1,202108,10,0000403283,3
1,1,06,1,202108,10,0000408973,3
1,1,06,1,202108,10,0000413355,3
1,1,06,1,202108,10,0000468760,3
1,1,06,1,202108,10,0000468760,3
1,1,06,1,202108,10,0000468760,3
1,1,06,1,202108,10,0000475366,3
1,1,06,1,202108,10,0000495307,3
1,1,06,1,202108,10,0000495307,3
1,1,06,1,202108,10,0000509830,3
1,1,06,1,202108,10,0000509830,3
1,1,06,1,202108,10,0000509830,3
1,1,06,1,202108,10,0000509830,3
1,1,06,1,202108,10,0000568489,3
1,1,06,1,202108,10,0000584636,3
1,1,06,1,202108,10,0000693402,3
1,1,06,1,202108,10,0000693402,3
1,1,06,1,202108,10,0000697822,3
1,1,06,1,202108,10,0000714524,3
1,1,06,1,202108,10,0000714524,3
1,1,06,1,202108,10,0000714524,3
1,1,06,1,202108,10,0000731812,3
1,1,06,1,202108,10,0000731812,3
1,1,06,1,202108,10,0000807046,3
1,1,06,1,202108,10,0001197170,3
1,1,06,1,202108,10,0001267328,3
1,1,06,1,202108,10,0001267328,3
1,1,06,1,202108,10,0001267328,3
1,1,06,1,202108,10,0001323197,3
1,1,06,1,202108,10,0001323197,3
1,1,06,1,202108,10,0001356014,3
1,1,06,1,202108,10,0001356014,3
1,1,06,1,202108,10,0001356014,3
1,1,06,1,202108,10,0001442494,3
1,1,06,1,202108,11,0000102718,3
1,1,06,1,202108,11,0000162780,3
1,1,06,1,202108,11,0000174297,3
1,1,06,1,202108,11,0000233760,3
1,1,06,1,202108,11,0000240956,3
1,1,06,1,202108,11,0000242726,3
1,1,06,1,202108,11,0000243808,3
1,1,06,1,202108,11,0000272021,3
1,1,06,1,202108,11,0000272021,3
1,1,06,1,202108,11,0000293282,3
1,1,06,1,202108,11,0000293282,3
1,1,06,1,202108,11,0000301619,3
1,1,06,1,202108,11,0000307692,3
1,1,06,1,202108,11,0000314278,3
1,1,06,1,202108,11,0000314278,3
1,1,06,1,202108,11,0000316031,3
1,1,06,1,202108,11,0000316031,3
1,1,06,1,202108,11,0000325279,3
1,1,06,1,202108,11,0000325279,3
1,1,06,1,202108,11,0000325279,3
1,1,06,1,202108,11,0000328407,3
1,1,06,1,202108,11,0000346415,3
1,1,06,1,202108,11,0000346415,3
1,1,06,1,202108,11,0000354422,3
1,1,06,1,202108,11,0000362933,3
1,1,06,1,202108,11,0000362933,3
1,1,06,1,202108,11,0000365654,3
1,1,06,1,202108,11,0000376024,3
1,1,06,1,202108,11,0000382114,3
1,1,06,1,202108,11,0000388879,3
1,1,06,1,202108,11,0000394980,3
1,1,06,1,202108,11,0000461666,3
1,1,06,1,202108,11,0000461666,3
1,1,06,1,202108,11,0000477784,3
1,1,06,1,202108,11,0000477784,3
1,1,06,1,202108,11,0000496291,3
1,1,06,1,202108,11,0000499390,3
1,1,06,1,202108,11,0000521050,3
1,1,06,1,202108,11,0000564046,3
1,1,06,1,202108,11,0000577371,3
1,1,06,1,202108,11,0000579478,3
1,1,06,1,202108,11,0000581845,3
1,1,06,1,202108,11,0000581845,3
1,1,06,1,202108,11,0000581845,3
1,1,06,1,202108,11,0000587695,3
1,1,06,1,202108,11,0000587695,3
1,1,06,1,202108,11,0000588738,3
1,1,06,1,202108,11,0000609417,3
1,1,06,1,202108,11,0000609417,3
1,1,06,1,202108,11,0000616403,3
1,1,06,1,202108,11,0000616403,3
1,1,06,1,202108,11,0000626929,3
1,1,06,1,202108,11,0000637317,3
1,1,06,1,202108,11,0000639932,3
1,1,06,1,202108,11,0000692977,3
1,1,06,1,202108,11,0000692977,3
1,1,06,1,202108,11,0000719058,3
1,1,06,1,202108,11,0000719058,3
1,1,06,1,202108,11,0000741072,3
1,1,06,1,202108,11,0000741072,3
1,1,06,1,202108,11,0000741072,3
1,1,06,1,202108,11,0000823198,3
1,1,06,1,202108,11,0001098735,3
1,1,06,1,202108,11,0001098735,3
1,1,06,1,202108,11,0001098735,3
1,1,06,1,202108,11,0001098735,3
1,1,06,1,202108,11,0001102101,3
1,1,06,1,202108,11,0001102101,3
1,1,06,1,202108,11,0001102101,3
1,1,06,1,202108,11,0001130623,3
1,1,06,1,202108,11,0001201728,3
1,1,06,1,202108,11,0001201728,3
1,1,06,1,202108,11,0001202747,3
1,1,06,1,202108,11,0001221707,3
1,1,06,1,202108,11,0001221707,3
1,1,06,1,202108,11,0001269243,3
1,1,06,1,202108,11,0001369571,3
1,1,06,1,202108,11,0001369571,3
1,1,06,1,202108,11,0001392746,3
1,1,06,1,202108,11,0001392746,3
1,1,06,1,202108,11,0001669080,3
1,1,06,1,202109,01,0000292529,3
1,1,06,1,202109,01,0000483995,3
1,1,06,1,202109,01,0000773755,3
1,1,06,1,202109,01,0000848834,3
1,1,06,1,202109,02,0000480309,3
1,1,06,1,202109,02,0000510390,3
1,1,06,1,202109,02,0000580044,3
1,1,06,1,202109,02,0000823775,3
1,1,06,1,202109,02,0000830503,3
1,1,06,1,202109,02,0000936528,3
1,1,06,1,202109,02,0000936528,3
1,1,06,1,202109,02,0001324770,3
1,1,06,1,202109,02,0001324770,3
1,1,06,1,202109,02,0001780780,3
1,1,06,1,202109,03,0000359194,3
1,1,06,1,202109,03,0000470147,3
1,1,06,1,202109,03,0000550359,3
1,1,06,1,202109,03,0000550359,3
1,1,06,1,202109,03,0000643082,3
1,1,06,1,202109,03,0000658193,3
1,1,06,1,202109,03,0000658193,3
1,1,06,1,202109,03,0000745638,3
